Hs	Hs_L0	WL
0.5384036588871995	0.0016378788103532723	-0.024771266590697394
0.5191753147152801	0.001844395368595198	-0.08501173237414861
0.6045482799268921	0.002021380565599176	-0.1765043195037812
0.5190638478649976	0.0021294927091897336	-0.25694826310218133
0.5332546807878313	0.0022182018960834426	-0.30378635250754016
0.5001627342904857	0.0016981823130656508	-0.3095174917647725
0.442405761053966	0.0013676381007574033	-0.29417732508885663
0.5220303469921361	0.0020533565464843817	-0.2514199060617166
0.4929720245035697	0.0016994192297701404	-0.18878274372407944
0.5291262454184315	0.001879746530297039	-0.14259814441112795
0.5398857180039928	0.002566230289459862	-0.1296735096505479
0.5295697824925907	0.0018533475551027693	-0.1621123570019769
0.5349400879948127	0.0018162604562517767	-0.22789826568241622
0.46047186707995885	0.0017856221499618536	-0.3201489555085999
0.5455877512796284	0.00188080107990983	-0.426734394496858
0.4773124444391504	0.0017724511850424215	-0.5106307636223413
0.48316054617846727	0.0015661804345892703	-0.5478616149398832
0.45613033458913615	0.001596329829168097	-0.5264545563544267
0.4567134472565537	0.0017458373920631277	-0.45819246325824636
0.4543469418224696	0.0017118912551573103	-0.3453455054996226
0.44262771838905096	0.0013465186368213928	-0.21777698892609365
0.3914186744714253	0.0013493350316536312	-0.09027932850892739
0.4240141329267534	0.0014396380451005093	0.016005973491736825
0.4164073957445208	0.0014793073753538726	0.0768909303844616
0.4302554456711486	0.0013946868514316435	0.08082103700246535
0.4383454946507199	0.0017487334904513127	0.028205609412097488
0.3828616111018016	0.0012999145513054005	-0.06456839851826501
0.38561265925478566	0.0014953324076831668	-0.18595845785827336
0.41494047306985854	0.0016321287482395255	-0.2760676895932406
0.4050409710304568	0.001548313667552915	-0.33304788682847786
0.3991151544366631	0.0013550995499540153	-0.357325048028013
0.3816767687433735	0.0014590014341743268	-0.34054759098808773
0.3562440329496917	0.0013814464715523023	-0.2884036534675971
0.35495159295852574	0.0014360567276845702	-0.23271675038456152
0.3903641675932917	0.0015137578515409377	-0.20288505953748626
0.38041680170637165	0.0017618662771336766	-0.19282595991966645
0.3676907767981031	0.0016807391000204523	-0.21571863432426852
0.35623903259532586	0.00164988910929566	-0.2780576848749696
0.35260471656388603	0.0014066796266212008	-0.36726611975224444
0.3925739985309559	0.0016330065525311307	-0.4701969063817444
0.3799319707742069	0.001558695264714695	-0.5428680370182342
0.3562295754680948	0.0013813904081937832	-0.560726006337287
0.38317638013045846	0.0015286420799601463	-0.52290421015935
